persona_idno,persona_x_lugares_id,documento_idno,lugar_id,situacion_lugar,ordinal
mx-sv-per-001323,1466,mx-sv-doc-000375,86,vecino,1
mx-sv-per-001326,1467,mx-sv-doc-000375,86,vecino,1
mx-sv-per-001327,1468,mx-sv-doc-000376,86,,-1
mx-sv-per-001327,1469,mx-sv-doc-000376,86,,1
mx-sv-per-001323,1470,mx-sv-doc-000376,86,vecino,1
mx-sv-per-001328,1471,mx-sv-doc-000376,86,vecino,1
mx-sv-per-001329,1472,mx-sv-doc-000377,86,,-1
mx-sv-per-001330,1472,mx-sv-doc-000377,86,,-1
mx-sv-per-001329,1473,mx-sv-doc-000377,128,,1
mx-sv-per-001330,1473,mx-sv-doc-000377,128,,1
mx-sv-per-001323,1474,mx-sv-doc-000377,86,vecino,1
mx-sv-per-001160,1475,mx-sv-doc-000377,128,vecino,1
mx-sv-per-001331,1476,mx-sv-doc-000378,86,,-1
mx-sv-per-001331,1477,mx-sv-doc-000378,112,,1
mx-sv-per-001323,1478,mx-sv-doc-000378,86,vecino,1
mx-sv-per-001332,1479,mx-sv-doc-000378,112,vecino,1
mx-sv-per-001333,1480,mx-sv-doc-000379,86,,-1
mx-sv-per-001333,1481,mx-sv-doc-000379,112,,1
mx-sv-per-001030,1482,mx-sv-doc-000379,86,vecino,1
mx-sv-per-001332,1483,mx-sv-doc-000379,112,vecino,1
mx-sv-per-001334,1484,mx-sv-doc-000380,86,,-1
mx-sv-per-001334,1485,mx-sv-doc-000380,123,,1
mx-sv-per-001323,1486,mx-sv-doc-000380,86,vecino,1
mx-sv-per-001335,1487,mx-sv-doc-000380,123,vecino,1
mx-sv-per-001336,1488,mx-sv-doc-000381,86,,-1
mx-sv-per-001336,1489,mx-sv-doc-000381,86,,1
mx-sv-per-001323,1490,mx-sv-doc-000381,86,vecino,1
mx-sv-per-001337,1491,mx-sv-doc-000381,86,vecino,1
mx-sv-per-001338,1492,mx-sv-doc-000382,86,,-1
mx-sv-per-001338,1493,mx-sv-doc-000382,86,,1
mx-sv-per-001337,1494,mx-sv-doc-000382,86,vecino,1
mx-sv-per-001030,1495,mx-sv-doc-000382,86,vecino,1
mx-sv-per-001339,1496,mx-sv-doc-000383,41,,-1
mx-sv-per-001339,1497,mx-sv-doc-000383,86,,1
mx-sv-per-001340,1498,mx-sv-doc-000383,41,vecino,1
mx-sv-per-001341,1499,mx-sv-doc-000383,86,vecino,1
mx-sv-per-001342,1500,mx-sv-doc-000384,86,,-1
mx-sv-per-001345,1501,mx-sv-doc-000385,86,,-1
mx-sv-per-001345,1502,mx-sv-doc-000385,86,,1
mx-sv-per-001030,1503,mx-sv-doc-000385,86,vecino,1
mx-sv-per-001346,1504,mx-sv-doc-000385,86,vecino,1
mx-sv-per-001347,1505,mx-sv-doc-000386,86,,-1
mx-sv-per-001347,1506,mx-sv-doc-000386,86,,1
mx-sv-per-001323,1507,mx-sv-doc-000386,86,vecino,1
mx-sv-per-001348,1508,mx-sv-doc-000386,86,vecino,1
mx-sv-per-001349,1509,mx-sv-doc-000387,86,,-1
mx-sv-per-001350,1509,mx-sv-doc-000387,86,,-1
mx-sv-per-001346,1510,mx-sv-doc-000387,86,vecino,1
mx-sv-per-001346,1511,mx-sv-doc-000387,86,vecino,1
mx-sv-per-001352,1512,mx-sv-doc-000388,86,,-1
mx-sv-per-001352,1513,mx-sv-doc-000388,86,,1
mx-sv-per-001341,1514,mx-sv-doc-000388,86,vecino,1
mx-sv-per-001353,1515,mx-sv-doc-000388,41,vecino,1
mx-sv-per-001360,1524,mx-sv-doc-000389,15,,1
mx-sv-per-000771,1525,mx-sv-doc-000389,24,,1
mx-sv-per-001354,1516,mx-sv-doc-000390,86,,-1
mx-sv-per-001323,1517,mx-sv-doc-000390,86,vecino,1
mx-sv-per-001356,1519,mx-sv-doc-000391,86,,1
mx-sv-per-001356,1520,mx-sv-doc-000391,41,,-1
mx-sv-per-001357,1521,mx-sv-doc-000391,41,vecino,1
mx-sv-per-001358,1522,mx-sv-doc-000391,86,vecino,1
mx-sv-per-001359,1523,mx-sv-doc-000391,86,vecino,1
mx-sv-per-001363,1526,mx-sv-doc-000392,3,,1
mx-sv-per-000636,1527,mx-sv-doc-000392,3,Vecindad,1
mx-sv-per-001365,1528,mx-sv-doc-000392,3,,1
mx-sv-per-001366,1529,mx-sv-doc-000393,3,,1
mx-sv-per-000871,1530,mx-sv-doc-000393,3,Vecindad,1
mx-sv-per-000074,1531,mx-sv-doc-000393,89,Vecindad,1
mx-sv-per-001368,1532,mx-sv-doc-000394,3,,-1
mx-sv-per-001368,1533,mx-sv-doc-000394,3,,1
mx-sv-per-000812,1534,mx-sv-doc-000394,3,,1
mx-sv-per-000217,1535,mx-sv-doc-000394,3,,1
mx-sv-per-001369,1536,mx-sv-doc-000394,3,Vecindad,1
mx-sv-per-001371,1537,mx-sv-doc-000395,3,,1
mx-sv-per-001371,1538,mx-sv-doc-000395,3,Vecindad,1
mx-sv-per-001374,1539,mx-sv-doc-000396,3,,-1
mx-sv-per-001374,1540,mx-sv-doc-000396,3,Vecindad,1
mx-sv-per-001287,1541,mx-sv-doc-000396,3,,1
mx-sv-per-001288,1542,mx-sv-doc-000396,3,Vecindad,1
mx-sv-per-001375,1543,mx-sv-doc-000396,3,Vecindad,1
mx-sv-per-001376,1544,mx-sv-doc-000396,3,Vecindad,1
mx-sv-per-001378,1545,mx-sv-doc-000397,3,,1
mx-sv-per-001379,1546,mx-sv-doc-000397,3,Vecindad,1
mx-sv-per-000636,1547,mx-sv-doc-000397,3,Vecindad,1
mx-sv-per-001381,1548,mx-sv-doc-000398,3,,1
mx-sv-per-000636,1549,mx-sv-doc-000398,3,Vecindad,1
mx-sv-per-001382,1550,mx-sv-doc-000398,3,Vecindad,1
mx-sv-per-001383,1551,mx-sv-doc-000398,3,Vecindad,1
mx-sv-per-001384,1552,mx-sv-doc-000399,3,,1
mx-sv-per-001385,1553,mx-sv-doc-000399,3,,1
mx-sv-per-000657,1554,mx-sv-doc-000399,3,Vecindad,1
mx-sv-per-000636,1555,mx-sv-doc-000399,3,Vecindad,1
mx-sv-per-000003,1556,mx-sv-doc-000399,3,Vecindad,1
mx-sv-per-001387,1557,mx-sv-doc-000400,86,,-1
mx-sv-per-001387,1558,mx-sv-doc-000400,86,,1
mx-sv-per-001323,1559,mx-sv-doc-000400,86,vecino,1
mx-sv-per-001388,1560,mx-sv-doc-000400,86,vecino,1
mx-sv-per-001389,1561,mx-sv-doc-000401,86,,-1
mx-sv-per-001389,1562,mx-sv-doc-000401,86,,1
mx-sv-per-001323,1563,mx-sv-doc-000401,86,vecino,1
mx-sv-per-001390,1564,mx-sv-doc-000401,86,vecino,1
mx-sv-per-001392,1565,mx-sv-doc-000402,86,,-1
mx-sv-per-001393,1565,mx-sv-doc-000402,86,,-1
mx-sv-per-001391,1565,mx-sv-doc-000402,86,,-1
mx-sv-per-001392,1566,mx-sv-doc-000402,123,,1
mx-sv-per-001393,1566,mx-sv-doc-000402,123,,1
mx-sv-per-001391,1566,mx-sv-doc-000402,123,,1
mx-sv-per-001323,1567,mx-sv-doc-000402,86,vecino,1
mx-sv-per-001335,1568,mx-sv-doc-000402,123,vecino,1
mx-sv-per-001394,1569,mx-sv-doc-000403,41,,-1
mx-sv-per-001394,1570,mx-sv-doc-000403,86,,1
mx-sv-per-001395,1571,mx-sv-doc-000403,41,vecino,1
mx-sv-per-001239,1572,mx-sv-doc-000403,86,vecino,1
mx-sv-per-001397,1574,mx-sv-doc-000404,86,,-1
mx-sv-per-001398,1574,mx-sv-doc-000404,86,,-1
mx-sv-per-001397,1575,mx-sv-doc-000404,86,,1
mx-sv-per-001398,1575,mx-sv-doc-000404,86,,1
mx-sv-per-001323,1576,mx-sv-doc-000404,86,vecino,1
mx-sv-per-001112,1577,mx-sv-doc-000404,86,vecino,1
mx-sv-per-001399,1578,mx-sv-doc-000405,86,,-1
mx-sv-per-001262,1579,mx-sv-doc-000405,86,vecino,1
mx-sv-per-001401,1580,mx-sv-doc-000406,86,,-1
mx-sv-per-001401,1581,mx-sv-doc-000406,86,,1
mx-sv-per-001402,1582,mx-sv-doc-000406,86,vecino,1
mx-sv-per-001053,1583,mx-sv-doc-000406,86,vecino,1
mx-sv-per-001403,1584,mx-sv-doc-000407,86,,-1
mx-sv-per-001403,1585,mx-sv-doc-000407,86,,1
mx-sv-per-001404,1586,mx-sv-doc-000407,86,vecino,1
mx-sv-per-001405,1587,mx-sv-doc-000407,86,vecino,1
mx-sv-per-001406,1588,mx-sv-doc-000408,86,,-1
mx-sv-per-001407,1590,mx-sv-doc-000408,86,vecino,1
mx-sv-per-001408,1591,mx-sv-doc-000408,138,vecino,1
mx-sv-per-001406,1592,mx-sv-doc-000408,138,,1
mx-sv-per-001409,1593,mx-sv-doc-000409,86,,-1
mx-sv-per-001409,1594,mx-sv-doc-000409,86,,1
mx-sv-per-001410,1595,mx-sv-doc-000409,86,Residente,1
mx-sv-per-001411,1596,mx-sv-doc-000409,86,vecino,1
mx-sv-per-001412,1597,mx-sv-doc-000410,86,,-1
mx-sv-per-001412,1598,mx-sv-doc-000410,86,,1
mx-sv-per-001413,1599,mx-sv-doc-000410,86,vecino,1
mx-sv-per-001033,1600,mx-sv-doc-000410,86,vecino,1
mx-sv-per-001414,1601,mx-sv-doc-000411,86,,-1
mx-sv-per-001414,1602,mx-sv-doc-000411,86,,1
mx-sv-per-001415,1603,mx-sv-doc-000411,86,Residente,1
mx-sv-per-001416,1604,mx-sv-doc-000411,86,vecino,1
mx-sv-per-001417,1605,mx-sv-doc-000412,22,lugar anterior 1,-1
mx-sv-per-001418,1606,mx-sv-doc-000412,22,vecino,1
mx-sv-per-001419,1607,mx-sv-doc-000412,23,vecino,1
mx-sv-per-001420,1608,mx-sv-doc-000413,22,lugar anterior 1,-1
mx-sv-per-001420,1609,mx-sv-doc-000413,22,,1
mx-sv-per-001232,1612,mx-sv-doc-000413,22,vecino,1
mx-sv-per-001234,1614,mx-sv-doc-000413,22,,1
mx-sv-per-001424,1616,mx-sv-doc-000413,22,vecino,1
mx-sv-per-001421,1610,mx-sv-doc-000414,41,,-1
mx-sv-per-001421,1611,mx-sv-doc-000414,86,,1
mx-sv-per-001422,1613,mx-sv-doc-000414,41,vecino,1
mx-sv-per-001425,1615,mx-sv-doc-000414,41,vecino,1
mx-sv-per-001423,1615,mx-sv-doc-000414,41,vecino,1
mx-sv-per-001426,1617,mx-sv-doc-000414,86,vecino,1
mx-sv-per-001427,1618,mx-sv-doc-000415,22,lugar anterior 1,-1
mx-sv-per-000581,1619,mx-sv-doc-000415,22,vecino,1
mx-sv-per-001428,1624,mx-sv-doc-000415,91,vecino,1
mx-sv-per-001429,1620,mx-sv-doc-000416,86,,-1
mx-sv-per-001429,1621,mx-sv-doc-000416,139,,1
mx-sv-per-001407,1622,mx-sv-doc-000416,86,vecino,1
mx-sv-per-001430,1623,mx-sv-doc-000416,139,vecino,1
mx-sv-per-001431,1625,mx-sv-doc-000417,22,lugar anterior 1,-1
mx-sv-per-001431,1626,mx-sv-doc-000417,23,,1
mx-sv-per-001418,1627,mx-sv-doc-000417,22,vecino,1
mx-sv-per-001235,1628,mx-sv-doc-000417,23,vecino,1
mx-sv-per-001432,1629,mx-sv-doc-000418,86,,-1
mx-sv-per-001432,1630,mx-sv-doc-000418,86,,1
mx-sv-per-001433,1631,mx-sv-doc-000418,86,vecino,1
mx-sv-per-001257,1633,mx-sv-doc-000418,86,vecino,1
mx-sv-per-001436,1635,mx-sv-doc-000418,86,vecino,1
mx-sv-per-000543,1632,mx-sv-doc-000419,22,vecino,1
mx-sv-per-001435,1634,mx-sv-doc-000419,28,vecino,1
mx-sv-per-001434,1636,mx-sv-doc-000419,22,lugar anterior 1,-1
mx-sv-per-001437,1636,mx-sv-doc-000419,22,lugar anterior 1,-1
mx-sv-per-001434,1637,mx-sv-doc-000419,28,,1
mx-sv-per-001437,1637,mx-sv-doc-000419,28,,1
mx-sv-per-001438,1638,mx-sv-doc-000420,22,lugar anterior 1,-1
mx-sv-per-001438,1639,mx-sv-doc-000420,22,,1
mx-sv-per-001439,1640,mx-sv-doc-000420,22,vecino,1
mx-sv-per-001440,1641,mx-sv-doc-000420,22,vecino,1
mx-sv-per-001441,1642,mx-sv-doc-000421,22,lugar anterior 1,-1
mx-sv-per-001441,1643,mx-sv-doc-000421,141,,1
mx-sv-per-001442,1644,mx-sv-doc-000421,22,vecino,1
mx-sv-per-001443,1647,mx-sv-doc-000421,141,vecino,1
mx-sv-per-001077,1648,mx-sv-doc-000421,22,vecino,1
mx-sv-per-001421,1645,mx-sv-doc-000423,86,,-1
mx-sv-per-001421,1646,mx-sv-doc-000423,86,,1
mx-sv-per-001426,1649,mx-sv-doc-000423,86,vecino,1
mx-sv-per-001415,1650,mx-sv-doc-000423,86,vecino,1
mx-sv-per-001444,1651,mx-sv-doc-000424,22,lugar anterior 1,-1
mx-sv-per-001178,1652,mx-sv-doc-000424,22,vecino,1
mx-sv-per-001446,1653,mx-sv-doc-000425,22,lugar anterior 1,-1
mx-sv-per-001446,1654,mx-sv-doc-000425,22,,1
mx-sv-per-001447,1655,mx-sv-doc-000425,22,vecino,1
mx-sv-per-001148,1656,mx-sv-doc-000425,22,vecino,1
mx-sv-per-001448,1657,mx-sv-doc-000426,86,,-1
mx-sv-per-001448,1658,mx-sv-doc-000426,86,,1
mx-sv-per-001449,1659,mx-sv-doc-000426,86,vecino,1
mx-sv-per-001436,1660,mx-sv-doc-000426,86,vecino,1
mx-sv-per-001450,1661,mx-sv-doc-000427,41,,-1
mx-sv-per-001450,1662,mx-sv-doc-000427,86,,1
mx-sv-per-001423,1663,mx-sv-doc-000427,41,vecino,1
mx-sv-per-001451,1664,mx-sv-doc-000427,86,vecino,1
mx-sv-per-001407,1665,mx-sv-doc-000427,86,vecino,1
mx-sv-per-001452,1666,mx-sv-doc-000428,41,,-1
mx-sv-per-001452,1667,mx-sv-doc-000428,86,,1
mx-sv-per-001453,1668,mx-sv-doc-000428,41,vecino,1
mx-sv-per-001454,1669,mx-sv-doc-000428,86,vecino,1
mx-sv-per-001456,1670,mx-sv-doc-000429,86,,-1
mx-sv-per-001455,1670,mx-sv-doc-000429,86,,-1
mx-sv-per-001456,1671,mx-sv-doc-000429,86,,1
mx-sv-per-001455,1671,mx-sv-doc-000429,86,,1
mx-sv-per-001402,1672,mx-sv-doc-000429,86,vecino,1
mx-sv-per-001457,1673,mx-sv-doc-000429,86,vecino,1
mx-sv-per-001458,1674,mx-sv-doc-000429,86,vecino,1
mx-sv-per-001459,1675,mx-sv-doc-000430,41,,-1
mx-sv-per-001459,1676,mx-sv-doc-000430,86,,1
mx-sv-per-001423,1677,mx-sv-doc-000430,41,vecino,1
mx-sv-per-001460,1678,mx-sv-doc-000430,86,vecino,1
mx-sv-per-001461,1679,mx-sv-doc-000431,41,,-1
mx-sv-per-001461,1680,mx-sv-doc-000431,86,,1
mx-sv-per-001423,1681,mx-sv-doc-000431,41,vecino,1
mx-sv-per-001460,1682,mx-sv-doc-000431,86,vecino,1
mx-sv-per-001462,1683,mx-sv-doc-000432,86,,-1
mx-sv-per-001462,1684,mx-sv-doc-000432,86,,1
mx-sv-per-001463,1685,mx-sv-doc-000432,86,vecino,1
mx-sv-per-001464,1686,mx-sv-doc-000432,86,Residente,1
mx-sv-per-001465,1687,mx-sv-doc-000432,86,vecino,1
mx-sv-per-001466,1688,mx-sv-doc-000433,86,,-1
mx-sv-per-001466,1689,mx-sv-doc-000433,86,,1
mx-sv-per-001053,1690,mx-sv-doc-000433,86,vecino,1
mx-sv-per-001467,1691,mx-sv-doc-000433,86,vecino,1
mx-sv-per-001468,1692,mx-sv-doc-000434,22,lugar anterior 1,-1
mx-sv-per-001468,1693,mx-sv-doc-000434,22,,1
mx-sv-per-001469,1694,mx-sv-doc-000434,22,vecino,1
mx-sv-per-001470,1695,mx-sv-doc-000434,22,vecino,1
mx-sv-per-001471,1696,mx-sv-doc-000435,22,lugar anterior 1,-1
mx-sv-per-001471,1697,mx-sv-doc-000435,22,,1
mx-sv-per-001472,1698,mx-sv-doc-000435,22,vecino,1
mx-sv-per-001472,1699,mx-sv-doc-000435,22,vecino,1
mx-sv-per-001473,1700,mx-sv-doc-000435,22,vecino,1
mx-sv-per-001474,1701,mx-sv-doc-000436,22,lugar anterior 1,-1
mx-sv-per-001474,1702,mx-sv-doc-000436,22,,1
mx-sv-per-001475,1703,mx-sv-doc-000436,22,vecino,1
mx-sv-per-001476,1704,mx-sv-doc-000436,22,vecino,1
mx-sv-per-001477,1705,mx-sv-doc-000436,22,vecino,1
mx-sv-per-001478,1706,mx-sv-doc-000437,22,lugar anterior 1,-1
mx-sv-per-001478,1707,mx-sv-doc-000437,22,,1
mx-sv-per-001478,1708,mx-sv-doc-000437,22,,1
mx-sv-per-001479,1709,mx-sv-doc-000437,22,vecino,1
mx-sv-per-001480,1710,mx-sv-doc-000437,22,vecino,1
mx-sv-per-001481,1711,mx-sv-doc-000438,22,lugar anterior 1,-1
mx-sv-per-001481,1712,mx-sv-doc-000438,22,,1
mx-sv-per-001482,1713,mx-sv-doc-000438,22,vecino,1
mx-sv-per-001483,1714,mx-sv-doc-000438,22,vecino,1
mx-sv-per-001485,1715,mx-sv-doc-000439,39,vecino,1
mx-sv-per-001486,1716,mx-sv-doc-000439,39,vecino,1
mx-sv-per-001484,1717,mx-sv-doc-000439,39,lugar anterior 1,-1
mx-sv-per-001487,1717,mx-sv-doc-000439,39,lugar anterior 1,-1
mx-sv-per-001484,1718,mx-sv-doc-000439,22,,1
mx-sv-per-001487,1718,mx-sv-doc-000439,22,,1
mx-sv-per-001488,1719,mx-sv-doc-000440,22,lugar anterior 1,-1
mx-sv-per-001492,1720,mx-sv-doc-000441,22,lugar anterior 1,-1
mx-sv-per-001492,1721,mx-sv-doc-000441,22,,1
mx-sv-per-001493,1722,mx-sv-doc-000441,22,vecino,1
mx-sv-per-001494,1723,mx-sv-doc-000442,22,lugar anterior 1,-1
mx-sv-per-001494,1724,mx-sv-doc-000442,22,,1
mx-sv-per-001495,1725,mx-sv-doc-000442,22,vecino,1
mx-sv-per-001498,1727,mx-sv-doc-000443,28,vecino,1
mx-sv-per-001499,1728,mx-sv-doc-000443,28,vecino,1
mx-sv-per-001496,1729,mx-sv-doc-000443,22,lugar anterior 1,-1
mx-sv-per-001496,1730,mx-sv-doc-000443,28,,1
mx-sv-per-001500,1731,mx-sv-doc-000444,22,lugar anterior 1,-1
mx-sv-per-001500,1732,mx-sv-doc-000444,142,,1
mx-sv-per-001501,1733,mx-sv-doc-000444,22,vecino,1
mx-sv-per-001502,1734,mx-sv-doc-000444,142,vecino,1
mx-sv-per-001503,1735,mx-sv-doc-000445,42,lugar anterior 1,-1
mx-sv-per-001503,1736,mx-sv-doc-000445,22,,1
mx-sv-per-001504,1737,mx-sv-doc-000445,42,vecino,1
mx-sv-per-001505,1738,mx-sv-doc-000445,22,vecino,1
mx-sv-per-001496,1739,mx-sv-doc-000446,22,lugar anterior 1,-1
mx-sv-per-001496,1740,mx-sv-doc-000446,22,,1
mx-sv-per-001498,1741,mx-sv-doc-000446,22,vecino,1
mx-sv-per-001506,1742,mx-sv-doc-000446,22,vecino,1
mx-sv-per-001507,1743,mx-sv-doc-000447,40,lugar anterior 1,-1
mx-sv-per-001507,1744,mx-sv-doc-000447,22,,1
mx-sv-per-001508,1745,mx-sv-doc-000447,40,vecino,1
mx-sv-per-001509,1746,mx-sv-doc-000447,22,vecino,1
mx-sv-per-001511,1747,mx-sv-doc-000447,22,vecino,1
mx-sv-per-001510,1748,mx-sv-doc-000448,41,vecino,1
mx-sv-per-001513,1749,mx-sv-doc-000448,22,vecino,1
mx-sv-per-001514,1750,mx-sv-doc-000448,22,vecino,1
mx-sv-per-001512,1751,mx-sv-doc-000448,41,lugar anterior 1,-1
mx-sv-per-001515,1751,mx-sv-doc-000448,41,lugar anterior 1,-1
mx-sv-per-001512,1752,mx-sv-doc-000448,22,,1
mx-sv-per-001515,1752,mx-sv-doc-000448,22,,1
mx-sv-per-001516,1753,mx-sv-doc-000449,22,lugar anterior 1,-1
mx-sv-per-001516,1754,mx-sv-doc-000449,22,,1
mx-sv-per-001517,1755,mx-sv-doc-000449,22,vecino,1
mx-sv-per-001518,1756,mx-sv-doc-000449,22,vecino,1
mx-sv-per-001519,1757,mx-sv-doc-000450,22,lugar anterior 1,-1
mx-sv-per-001519,1758,mx-sv-doc-000450,22,lugar anterior 1,-1
mx-sv-per-001519,1759,mx-sv-doc-000450,22,,1
mx-sv-per-001519,1760,mx-sv-doc-000450,22,,1
mx-sv-per-001519,1761,mx-sv-doc-000450,22,,1
mx-sv-per-001519,1762,mx-sv-doc-000450,22,,1
mx-sv-per-001520,1763,mx-sv-doc-000450,22,vecino,1
mx-sv-per-001520,1764,mx-sv-doc-000450,22,vecino,1
mx-sv-per-001520,1765,mx-sv-doc-000450,22,vecino,1
mx-sv-per-001520,1766,mx-sv-doc-000450,22,vecino,1
mx-sv-per-001521,1767,mx-sv-doc-000450,22,vecino,1
mx-sv-per-001523,1768,mx-sv-doc-000451,22,lugar anterior 1,-1
mx-sv-per-001523,1769,mx-sv-doc-000451,22,,1
mx-sv-per-001522,1770,mx-sv-doc-000451,22,vecino,1
mx-sv-per-001524,1771,mx-sv-doc-000451,22,vecino,1
mx-sv-per-001525,1772,mx-sv-doc-000452,86,,-1
mx-sv-per-001526,1772,mx-sv-doc-000452,86,,-1
mx-sv-per-001525,1773,mx-sv-doc-000452,86,,1
mx-sv-per-001526,1773,mx-sv-doc-000452,86,,1
mx-sv-per-001527,1774,mx-sv-doc-000452,86,vecino,1
mx-sv-per-001436,1775,mx-sv-doc-000452,86,vecino,1
mx-sv-per-001528,1776,mx-sv-doc-000453,86,,-1
mx-sv-per-001528,1777,mx-sv-doc-000453,86,,1
mx-sv-per-001529,1778,mx-sv-doc-000453,86,vecino,1
mx-sv-per-001530,1779,mx-sv-doc-000453,86,vecino,1
mx-sv-per-001531,1780,mx-sv-doc-000454,86,,-1
mx-sv-per-001531,1781,mx-sv-doc-000454,135,,1
mx-sv-per-001532,1782,mx-sv-doc-000454,86,vecino,1
mx-sv-per-001533,1783,mx-sv-doc-000454,135,vecino,1
mx-sv-per-001534,1784,mx-sv-doc-000455,86,,-1
mx-sv-per-001534,1785,mx-sv-doc-000455,143,,1
mx-sv-per-001535,1786,mx-sv-doc-000455,86,vecino,1
mx-sv-per-001536,1787,mx-sv-doc-000455,143,vecino,1
mx-sv-per-001537,1788,mx-sv-doc-000456,3,,1
mx-sv-per-001538,1789,mx-sv-doc-000456,3,,1
mx-sv-per-001539,1790,mx-sv-doc-000456,3,Vecindad,1
mx-sv-per-000636,1791,mx-sv-doc-000456,3,Vecindad,1
mx-sv-per-001541,1792,mx-sv-doc-000457,3,,1
mx-sv-per-000657,1793,mx-sv-doc-000457,3,Vecindad,1
mx-sv-per-001364,1794,mx-sv-doc-000457,3,Residencia,1
mx-sv-per-000003,1795,mx-sv-doc-000457,3,Vecindad,1
mx-sv-per-001542,1796,mx-sv-doc-000458,3,,-1
mx-sv-per-001542,1797,mx-sv-doc-000458,3,,1
mx-sv-per-001543,1798,mx-sv-doc-000458,3,Vecindad,1
mx-sv-per-000894,1799,mx-sv-doc-000458,3,,1
mx-sv-per-001544,1800,mx-sv-doc-000458,3,Vecindad,1
mx-sv-per-001546,1801,mx-sv-doc-000459,3,Vecindad,1
mx-sv-per-001548,1802,mx-sv-doc-000459,3,,1
mx-sv-per-000876,1803,mx-sv-doc-000459,3,,1
mx-sv-per-001549,1804,mx-sv-doc-000460,3,Vecindad,1
mx-sv-per-001550,1805,mx-sv-doc-000460,3,,1
mx-sv-per-001270,1806,mx-sv-doc-000460,3,,1
mx-sv-per-001551,1807,mx-sv-doc-000461,3,,1
mx-sv-per-001552,1808,mx-sv-doc-000461,3,Vecindad,1
mx-sv-per-001553,1809,mx-sv-doc-000461,3,Vecindad,1
mx-sv-per-001554,1810,mx-sv-doc-000461,3,Vecindad,1
mx-sv-per-001556,1812,mx-sv-doc-000462,86,,-1
mx-sv-per-001557,1812,mx-sv-doc-000462,86,,-1
mx-sv-per-001556,1813,mx-sv-doc-000462,123,,1
mx-sv-per-001557,1813,mx-sv-doc-000462,123,,1
mx-sv-per-001410,1814,mx-sv-doc-000462,86,Residente,1
mx-sv-per-001558,1815,mx-sv-doc-000462,123,vecino,1
mx-sv-per-001559,1816,mx-sv-doc-000463,86,,-1
mx-sv-per-001559,1817,mx-sv-doc-000463,86,,1
mx-sv-per-001410,1818,mx-sv-doc-000463,86,Residente,1
mx-sv-per-001560,1819,mx-sv-doc-000463,86,vecino,1
mx-sv-per-001561,1820,mx-sv-doc-000464,86,,-1
mx-sv-per-001561,1821,mx-sv-doc-000464,138,,1
mx-sv-per-001410,1822,mx-sv-doc-000464,86,Residente,1
mx-sv-per-001562,1823,mx-sv-doc-000464,138,vecino,1
mx-sv-per-001563,1824,mx-sv-doc-000465,86,,-1
mx-sv-per-001563,1825,mx-sv-doc-000465,144,,1
mx-sv-per-001564,1826,mx-sv-doc-000465,86,vecino,1
mx-sv-per-001565,1827,mx-sv-doc-000465,144,vecino,1
mx-sv-per-001568,1828,mx-sv-doc-000466,86,,-1
mx-sv-per-001569,1828,mx-sv-doc-000466,86,,-1
mx-sv-per-001566,1828,mx-sv-doc-000466,86,,-1
mx-sv-per-001567,1828,mx-sv-doc-000466,86,,-1
mx-sv-per-001568,1829,mx-sv-doc-000466,145,,1
mx-sv-per-001569,1829,mx-sv-doc-000466,145,,1
mx-sv-per-001566,1829,mx-sv-doc-000466,145,,1
mx-sv-per-001567,1829,mx-sv-doc-000466,145,,1
mx-sv-per-001410,1830,mx-sv-doc-000466,86,Residente,1
mx-sv-per-001570,1831,mx-sv-doc-000466,145,vecino,1
mx-sv-per-001571,1832,mx-sv-doc-000467,86,,-1
mx-sv-per-001571,1833,mx-sv-doc-000467,145,,1
mx-sv-per-001410,1834,mx-sv-doc-000467,86,Residente,1
mx-sv-per-001570,1835,mx-sv-doc-000467,145,vecino,1
mx-sv-per-001572,1836,mx-sv-doc-000468,86,,-1
mx-sv-per-001572,1837,mx-sv-doc-000468,86,,1
mx-sv-per-001410,1838,mx-sv-doc-000468,86,Residente,1
mx-sv-per-001573,1839,mx-sv-doc-000468,86,vecino,1
mx-sv-per-001574,1840,mx-sv-doc-000469,86,,-1
mx-sv-per-001575,1841,mx-sv-doc-000469,86,vecino,1
mx-sv-per-001577,1842,mx-sv-doc-000470,86,,-1
mx-sv-per-001577,1843,mx-sv-doc-000470,86,,1
mx-sv-per-001575,1844,mx-sv-doc-000470,86,,1
mx-sv-per-001578,1845,mx-sv-doc-000470,86,vecino,1
mx-sv-per-001579,1846,mx-sv-doc-000471,22,lugar anterior 1,-1
mx-sv-per-001579,1847,mx-sv-doc-000471,22,,1
mx-sv-per-001580,1848,mx-sv-doc-000471,22,vecino,1
mx-sv-per-001581,1849,mx-sv-doc-000471,22,vecino,1
mx-sv-per-001582,1850,mx-sv-doc-000472,22,lugar anterior 1,-1
mx-sv-per-001582,1851,mx-sv-doc-000472,22,,1
mx-sv-per-001517,1852,mx-sv-doc-000472,22,vecino,1
mx-sv-per-001583,1853,mx-sv-doc-000472,22,vecino,1
mx-sv-per-001584,1854,mx-sv-doc-000473,22,lugar anterior 1,-1
mx-sv-per-001584,1855,mx-sv-doc-000473,22,,1
mx-sv-per-001585,1856,mx-sv-doc-000473,22,vecino,1
mx-sv-per-001077,1857,mx-sv-doc-000473,22,vecino,1
mx-sv-per-001587,1858,mx-sv-doc-000474,22,lugar anterior 1,-1
